agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	10336676	WARD C AT HWY 89 NR TAHOE PINES CA	02	00060	2015-06-10 10:00:00	PDT	11		2015-06-10 13:13:03
USGS	10336676	WARD C AT HWY 89 NR TAHOE PINES CA	09	00065	2015-06-10 10:00:00	PDT	4.79		2015-06-10 13:13:03
USGS	10336676	WARD C AT HWY 89 NR TAHOE PINES CA	12	63680	2015-06-10 10:00:00	PDT	1.7		2015-06-10 13:13:03
USGS	10336698	THIRD CK NR CRYSTAL BAY, NV	03	00060	2015-06-10 10:00:00	PDT	9.4		2015-06-10 13:11:03
USGS	10336698	THIRD CK NR CRYSTAL BAY, NV	10	00065	2015-06-10 10:00:00	PDT	2.18		2015-06-10 13:11:03
USGS	10336700	INCLINE CK NR CRYSTAL BAY, NV	01	00060	2015-06-10 10:00:00	PDT	5.1		2015-06-10 13:13:03
USGS	10336700	INCLINE CK NR CRYSTAL BAY, NV	02	00065	2015-06-10 10:00:00	PDT	1.72		2015-06-10 13:13:03
USGS	10336780	TROUT CK NR TAHOE VALLEY, CA	01	00010	2015-06-10 10:00:00	PDT	11.8		2015-06-10 13:20:03
USGS	10336780	TROUT CK NR TAHOE VALLEY, CA	02	00060	2015-06-10 10:00:00	PDT	23		2015-06-10 13:20:03
USGS	10336780	TROUT CK NR TAHOE VALLEY, CA	03	00065	2015-06-10 10:00:00	PDT	5.33		2015-06-10 13:20:03
USGS	10336780	TROUT CK NR TAHOE VALLEY, CA	21	63680	2015-06-10 10:00:00	PDT	13		2015-06-10 13:20:03
USGS	10337000	LAKE TAHOE A TAHOE CITY CA	02	00065	2015-06-10 10:00:00	PDT	3.00		2015-06-10 13:03:03
USGS	10337500	TRUCKEE R A TAHOE CITY CA	01	00060	2015-06-10 10:00:00	PDT	0.82		2015-06-10 13:11:03
USGS	10337500	TRUCKEE R A TAHOE CITY CA	02	00065	2015-06-10 10:00:00	PDT	1.48		2015-06-10 13:11:03
USGS	10338000	TRUCKEE R NR TRUCKEE CA	02	00060	2015-06-10 10:30:00	PDT	39		2015-06-10 13:41:03
USGS	10338000	TRUCKEE R NR TRUCKEE CA	04	00065	2015-06-10 10:30:00	PDT	1.25		2015-06-10 13:41:03
USGS	10338400	DONNER LK NR TRUCKEE CA	01	00062	2015-06-10 10:00:00	PDT	5932.80		2015-06-10 13:05:03
USGS	10338400	DONNER LK NR TRUCKEE CA	02	00054	2015-06-10 10:00:00	PDT	6960		2015-06-10 13:05:03
USGS	10338500	DONNER C A DONNER LK NR TRUCKEE CA	01	00065	2015-06-10 10:15:00	PDT	2.90		2015-06-10 13:28:04
USGS	10338500	DONNER C A DONNER LK NR TRUCKEE CA	02	00060	2015-06-10 10:15:00	PDT	3.0		2015-06-10 13:28:04
USGS	10338700	DONNER C AT HWY 89 NR TRUCKEE CA	01	00065	2015-06-10 10:00:00	PDT	3.28		2015-06-10 13:05:03
USGS	10338700	DONNER C AT HWY 89 NR TRUCKEE CA	02	00060	2015-06-10 10:00:00	PDT	17		2015-06-10 13:05:03
USGS	10340300	PROSSER C RES NR TRUCKEE CA	01	00054	2015-06-10 10:00:00	PDT	7950		2015-06-10 13:11:03
USGS	10340300	PROSSER C RES NR TRUCKEE CA	02	00062	2015-06-10 10:00:00	PDT	5697.73		2015-06-10 13:11:03
USGS	10340500	PROSSER C BL PROSSER C DAM NR TRUCKEE CA	01	00060	2015-06-10 10:00:00	PDT	32		2015-06-10 13:05:03
USGS	10340500	PROSSER C BL PROSSER C DAM NR TRUCKEE CA	02	00065	2015-06-10 10:00:00	PDT	2.63		2015-06-10 13:05:03
USGS	10341950	LITTLE TRUCKEE R BL DIV DAM NR SIERRAVILLE CA	01	00065	2015-06-10 10:00:00	PDT	1.17		2015-06-10 13:11:03
USGS	10341950	LITTLE TRUCKEE R BL DIV DAM NR SIERRAVILLE CA	02	00060	2015-06-10 10:00:00	PDT	9.3		2015-06-10 13:11:03
USGS	10342900	INDEPENDENCE LK NR TRUCKEE CA	01	00062	2015-06-10 10:00:00	PDT	6947.85		2015-06-10 13:03:03
USGS	10342900	INDEPENDENCE LK NR TRUCKEE CA	02	00054	2015-06-10 10:00:00	PDT	16500		2015-06-10 13:03:03
USGS	10343000	INDEPENDENCE C NR TRUCKEE CA	01	00065	2015-06-10 10:00:00	PDT	2.28		2015-06-10 13:03:03
USGS	10343000	INDEPENDENCE C NR TRUCKEE CA	02	00060	2015-06-10 10:00:00	PDT	4.9		2015-06-10 13:03:03
USGS	10343500	SAGEHEN C NR TRUCKEE CA	01	00010	2015-06-10 10:00:00	PDT	10.6		2015-06-10 13:03:03
USGS	10343500	SAGEHEN C NR TRUCKEE CA	02	00060	2015-06-10 10:00:00	PDT	3.2		2015-06-10 13:03:03
USGS	10343500	SAGEHEN C NR TRUCKEE CA	03	00065	2015-06-10 10:00:00	PDT	1.64		2015-06-10 13:03:03
USGS	10343500	SAGEHEN C NR TRUCKEE CA	06	00095	2015-06-10 10:00:00	PDT	137		2015-06-10 13:03:03
USGS	10344300	STAMPEDE RES NR BOCA CA	01	00054	2015-06-10 10:00:00	PDT	38200		2015-06-10 13:11:03
USGS	10344300	STAMPEDE RES NR BOCA CA	02	00062	2015-06-10 10:00:00	PDT	5861.78		2015-06-10 13:11:03
USGS	10344400	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	01	00060	2015-06-10 10:00:00	PDT	65		2015-06-10 13:05:03
USGS	10344400	LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA	02	00065	2015-06-10 10:00:00	PDT	0.92		2015-06-10 13:05:03
USGS	10344490	BOCA RES NR TRUCKEE CA	01	00054	2015-06-10 10:30:00	PDT	5820		2015-06-10 13:41:03
USGS	10344490	BOCA RES NR TRUCKEE CA	02	00062	2015-06-10 10:30:00	PDT	5552.60		2015-06-10 13:41:03
USGS	10344500	LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA	02	00060	2015-06-10 10:00:00	PDT	21		2015-06-10 13:11:03
USGS	10344500	LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA	03	00065	2015-06-10 10:00:00	PDT	0.98		2015-06-10 13:11:03
USGS	10344505	TRUCKEE R A BOCA BRIDGE NR TRUCKEE CA	01	00065	2015-06-10 10:15:00	PDT	5.50		2015-06-10 13:25:02
USGS	10344505	TRUCKEE R A BOCA BRIDGE NR TRUCKEE CA	02	00060	2015-06-10 10:15:00	PDT	112		2015-06-10 13:25:02
USGS	10346000	TRUCKEE R A FARAD CA	01	00065	2015-06-10 10:30:00	PDT	2.96		2015-06-10 13:41:03
USGS	10346000	TRUCKEE R A FARAD CA	02	00060	2015-06-10 10:30:00	PDT	170		2015-06-10 13:41:03
USGS	10346000	TRUCKEE R A FARAD CA	16	63680	2015-06-10 10:30:00	PDT	8.6		2015-06-10 13:41:03
USGS	11012500	CAMPO C NR CAMPO CA	01	00060	2015-06-06 08:00:00	PDT	0.01		2015-06-09 23:32:07
USGS	11012500	CAMPO C NR CAMPO CA	02	00065	2015-06-06 08:00:00	PDT	1.07		2015-06-09 23:32:07
USGS	11014000	JAMUL C NR JAMUL CA	01	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:54:05
USGS	11014000	JAMUL C NR JAMUL CA	02	00065	2015-06-10 10:45:00	PDT	0.88		2015-06-10 13:54:05
USGS	11015000	SWEETWATER R NR DESCANSO CA	01	00060	2015-06-10 09:45:00	PDT	0.00		2015-06-10 13:03:03
USGS	11015000	SWEETWATER R NR DESCANSO CA	02	00065	2015-06-10 09:45:00	PDT	4.05		2015-06-10 13:03:03
USGS	11016200	SWEETWATER R A DEHESA CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:23:03
USGS	11016200	SWEETWATER R A DEHESA CA	02	00065	2015-06-10 10:15:00	PDT	3.00		2015-06-10 13:23:03
USGS	11020600	EL CAPITAN RES NR LAKESIDE CA	01	00054	2015-06-10 10:45:00	PDT	34410		2015-06-10 13:58:03
USGS	11020600	EL CAPITAN RES NR LAKESIDE CA	02	00062	2015-06-10 10:45:00	PDT	677.48		2015-06-10 13:58:03
USGS	11022100	SAN VICENTE RES NR LAKESIDE CA	01	00054	2015-06-07 09:30:00	PDT	94780		2015-06-09 23:32:07
USGS	11022100	SAN VICENTE RES NR LAKESIDE CA	02	00062	2015-06-10 10:45:00	PDT	656.33		2015-06-10 13:58:03
USGS	11022100	SAN VICENTE RES NR LAKESIDE CA	06	72114	2015-06-10 10:53:00	PDT	46.0		2015-06-10 13:58:03
USGS	11022200	LOS COCHES C NR LAKESIDE CA	01	00060	2015-06-10 10:00:00	PDT	0.01		2015-06-10 13:09:03
USGS	11022200	LOS COCHES C NR LAKESIDE CA	02	00065	2015-06-10 10:00:00	PDT	2.35		2015-06-10 13:09:03
USGS	11022480	SAN DIEGO R A MAST RD NR SANTEE CA	01	00060	2015-06-10 10:15:00	PDT	2.4		2015-06-10 13:23:03
USGS	11022480	SAN DIEGO R A MAST RD NR SANTEE CA	02	00065	2015-06-10 10:15:00	PDT	1.98		2015-06-10 13:23:03
USGS	11023000	SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA	01	00060	2015-06-10 10:15:00	PDT	4.0		2015-06-10 13:23:03
USGS	11023000	SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA	04	00065	2015-06-10 10:15:00	PDT	2.00		2015-06-10 13:23:03
USGS	11023000	SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA	05	70969	2015-06-10 10:00:00	PDT	12.9		2015-06-10 13:23:03
USGS	11023000	SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA	07	72114	2015-06-10 10:19:00	PDT	46.0		2015-06-10 13:23:03
USGS	11023340	LOS PENASQUITOS C NR POWAY CA	01	00060	2015-06-10 10:00:00	PDT	1.6		2015-06-10 13:07:03
USGS	11023340	LOS PENASQUITOS C NR POWAY CA	02	00065	2015-06-10 10:00:00	PDT	2.67		2015-06-10 13:07:03
USGS	11025500	SANTA YSABEL C NR RAMONA CA	01	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:58:03
USGS	11025500	SANTA YSABEL C NR RAMONA CA	02	00065	2015-06-10 10:45:00	PDT	2.41		2015-06-10 13:58:03
USGS	11027000	GUEJITO C NR SAN PASQUAL CA	01	00060	2015-06-10 10:45:00	PDT	0.02		2015-06-10 14:00:03
USGS	11027000	GUEJITO C NR SAN PASQUAL CA	02	00065	2015-06-10 10:45:00	PDT	0.06		2015-06-10 14:00:03
USGS	11028500	SANTA MARIA C NR RAMONA CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:17:04
USGS	11028500	SANTA MARIA C NR RAMONA CA	02	00065	2015-06-10 10:00:00	PDT	0.49		2015-06-10 13:17:04
USGS	11042000	SAN LUIS REY R A OCEANSIDE CA	02	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:49:03
USGS	11042000	SAN LUIS REY R A OCEANSIDE CA	03	00065	2015-06-10 10:45:00	PDT	5.64		2015-06-10 13:49:03
USGS	11042400	TEMECULA C NR AGUANGA CA	01	00060	2015-06-10 10:00:00	PDT	0.26		2015-06-10 13:17:04
USGS	11042400	TEMECULA C NR AGUANGA CA	02	00065	2015-06-10 10:00:00	PDT	0.79		2015-06-10 13:17:04
USGS	11042510	VAIL LK NR TEMECULA CA	01	00054	2015-06-10 10:30:00	PDT	15870		2015-06-10 13:41:03
USGS	11042510	VAIL LK NR TEMECULA CA	02	00062	2015-06-10 10:30:00	PDT	1429.08		2015-06-10 13:41:03
USGS	11042631	PECHANGA C NR TEMECULA CA	01	00065	2015-06-10 10:00:00	PDT	3.64		2015-06-10 13:07:03
USGS	11042700	MURRIETA C NR MURRIETA CA	01	00065	2015-06-10 10:00:00	PDT	1.76		2015-06-10 13:07:03
USGS	11042800	WARM SPRINGS C NR MURRIETA CA	01	00065	2015-06-10 09:45:00	PDT	3.82		2015-06-10 13:03:03
USGS	11042800	WARM SPRINGS C NR MURRIETA CA	02	00060	2015-06-10 09:45:00	PDT	0.00		2015-06-10 13:03:03
USGS	11042900	SANTA GERTRUDIS C NR TEMECULA CA	01	00065	2015-06-10 10:00:00	PDT	1.76		2015-06-10 13:09:03
USGS	11042900	SANTA GERTRUDIS C NR TEMECULA CA	02	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:09:03
USGS	11043000	MURRIETA C A TEMECULA CA	02	00065	2015-06-10 10:15:00	PDT	1.33		2015-06-10 13:28:04
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	01	00060	2015-06-10 10:00:00	PDT	6.0		2015-06-10 13:15:03
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	02	00065	2015-06-10 10:00:00	PDT	1.76		2015-06-10 13:15:03
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	12	00010	2015-06-10 10:00:00	PDT	21.4		2015-06-10 13:15:03
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	13	00095	2015-06-10 10:00:00	PDT	879		2015-06-10 13:15:03
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	14	00300	2015-06-10 10:00:00	PDT	8.6		2015-06-10 13:15:03
USGS	11044000	SANTA MARGARITA R NR TEMECULA CA	15	00400	2015-06-10 10:00:00	PDT	7.9		2015-06-10 13:15:03
USGS	11044250	RAINBOW C NR FALLBROOK CA	01	00065	2015-06-10 10:30:00	PDT	4.13		2015-06-10 13:47:03
USGS	11044250	RAINBOW C NR FALLBROOK CA	02	00060	2015-06-10 10:30:00	PDT	0.02		2015-06-10 13:47:03
USGS	11044300	SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA	01	00065	2015-06-10 10:00:00	PDT	1.84		2015-06-10 13:07:03
USGS	11044300	SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA	02	00060	2015-06-10 10:00:00	PDT	4.6		2015-06-10 13:07:03
USGS	11044350	SANDIA C NR FALLBROOK CA	01	00065	2015-06-10 10:00:00	PDT	1.16		2015-06-10 13:07:03
USGS	11044350	SANDIA C NR FALLBROOK CA	02	00060	2015-06-10 10:00:00	PDT	1.9		2015-06-10 13:07:03
USGS	11044800	DE LUZ C NR DE LUZ CA	01	00065	2015-06-10 10:00:00	PDT	5.18		2015-06-10 13:09:03
USGS	11044800	DE LUZ C NR DE LUZ CA	02	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:09:03
USGS	11045300	FALLBROOK C NR FALLBROOK CA	01	00065	2015-06-10 10:30:00	PDT	0.02		2015-06-10 13:47:03
USGS	11045300	FALLBROOK C NR FALLBROOK CA	02	00060	2015-06-10 10:30:00	PDT	0.01		2015-06-10 13:47:03
USGS	11045600	ONEILL LAKE OUTLET CH NR FALLBROOK CA	01	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:49:03
USGS	11045600	ONEILL LAKE OUTLET CH NR FALLBROOK CA	02	00065	2015-06-10 10:45:00	PDT	0.22		2015-06-10 13:49:03
USGS	11045700	ONEILL LK SPILL CH NR FALLBROOK CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:15:03
USGS	11045700	ONEILL LK SPILL CH NR FALLBROOK CA	02	00065	2015-06-10 10:00:00	PDT	3.70		2015-06-10 13:15:03
USGS	11046000	SANTA MARGARITA R A YSIDORA CA	02	00060	2015-06-10 10:15:00	PDT	4.5		2015-06-10 13:23:03
USGS	11046000	SANTA MARGARITA R A YSIDORA CA	03	00065	2015-06-10 10:15:00	PDT	3.64		2015-06-10 13:23:03
USGS	11046100	LAS FLORES C NR OCEANSIDE CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:07:03
USGS	11046100	LAS FLORES C NR OCEANSIDE CA	02	00065	2015-06-10 10:00:00	PDT	-0.15		2015-06-10 13:07:03
USGS	11046300	SAN MATEO C NR SAN CLEMENTE CA	01	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:49:03
USGS	11046300	SAN MATEO C NR SAN CLEMENTE CA	02	00065	2015-06-10 10:45:00	PDT	1.88		2015-06-10 13:49:03
USGS	11046360	CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA	01	00065	2015-06-10 10:00:00	PDT	3.95		2015-06-10 13:17:04
USGS	11046360	CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA	02	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:17:04
USGS	11046530	SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA	02	00065	2015-06-10 10:15:00	PDT	10.06		2015-06-10 13:28:04
USGS	11047300	ARROYO TRABUCO A SAN JUAN CAPISTRANO CA	02	00060	2015-06-10 10:30:00	PDT	0.12		2015-06-10 13:41:03
USGS	11047300	ARROYO TRABUCO A SAN JUAN CAPISTRANO CA	05	00065	2015-06-10 10:30:00	PDT	10.66		2015-06-10 13:41:03
USGS	11048200	AGUA CHINON WASH NR IRVINE CA	01	00060	2015-06-10 10:45:00	PDT	***		2015-06-10 13:51:02
USGS	11048200	AGUA CHINON WASH NR IRVINE CA	02	00065	2015-06-10 10:45:00	PDT	***		2015-06-10 13:51:02
USGS	11048520	CENTRAL IRVINE CHANNEL NR TUSTIN CA	01	00065	2015-06-10 10:00:00	PDT	1.46		2015-06-10 13:17:04
USGS	11048600	BONITA C A IRVINE CA	01	00060	2015-06-10 10:45:00	PDT	0.38		2015-06-10 13:54:05
USGS	11048600	BONITA C A IRVINE CA	02	00065	2015-06-10 10:45:00	PDT	10.29		2015-06-10 13:54:05
USGS	11051499	SANTA ANA R NR MENTONE (RIVER ONLY) CA	02	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:54:05
USGS	11051499	SANTA ANA R NR MENTONE (RIVER ONLY) CA	03	00065	2015-06-10 10:45:00	PDT	5.85		2015-06-10 13:54:05
USGS	11051502	SAR SUPP GAGE NR MENTONE CA	01	00060	2015-06-10 10:45:00	PDT	2.5		2015-06-10 13:54:05
USGS	11051502	SAR SUPP GAGE NR MENTONE CA	02	00065	2015-06-10 10:45:00	PDT	8.47		2015-06-10 13:54:05
USGS	11055500	PLUNGE C NR EAST HIGHLANDS CA	02	00060	2015-06-10 10:30:00	PDT	1.6		2015-06-10 13:45:03
USGS	11055500	PLUNGE C NR EAST HIGHLANDS CA	03	00065	2015-06-10 10:30:00	PDT	1.69		2015-06-10 13:45:03
USGS	11055800	CITY C NR HIGHLAND CA	01	00060	2015-06-10 10:30:00	PDT	0.52		2015-06-10 13:45:03
USGS	11055800	CITY C NR HIGHLAND CA	02	00065	2015-06-10 10:30:00	PDT	3.04		2015-06-10 13:45:03
USGS	11057500	SAN TIMOTEO C NR LOMA LINDA CA	01	00060	2015-06-10 10:30:00	PDT	3.8		2015-06-10 13:35:03
USGS	11057500	SAN TIMOTEO C NR LOMA LINDA CA	02	00065	2015-06-10 10:30:00	PDT	1.00		2015-06-10 13:35:03
USGS	11058000	SAND CANYON C NR HIGHLAND CA	01	00060	2015-06-10 10:45:00	PDT	0.09		2015-06-10 14:02:03
USGS	11058000	SAND CANYON C NR HIGHLAND CA	02	00065	2015-06-10 10:45:00	PDT	1.10		2015-06-10 14:02:03
USGS	11058500	E TWIN C NR ARROWHEAD SPRINGS CA	01	00060	2015-06-10 10:30:00	PDT	0.67		2015-06-10 13:45:03
USGS	11058500	E TWIN C NR ARROWHEAD SPRINGS CA	02	00065	2015-06-10 10:30:00	PDT	1.59		2015-06-10 13:45:03
USGS	11058600	WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA	01	00060	2015-06-10 10:15:00	PDT	0.77		2015-06-10 13:32:04
USGS	11058600	WATERMAN CANYON CREEK NR ARROWHEAD SPRINGS CA	02	00065	2015-06-10 10:15:00	PDT	1.53		2015-06-10 13:32:04
USGS	11059300	SANTA ANA R A E ST NR SAN BERNARDINO CA	03	00060	2015-06-10 10:00:00	PDT	0.29		2015-06-10 13:13:03
USGS	11059300	SANTA ANA R A E ST NR SAN BERNARDINO CA	04	00065	2015-06-10 10:00:00	PDT	2.46		2015-06-10 13:13:03
USGS	11060400	WARM C NR SAN BERNARDINO CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:30:03
USGS	11060400	WARM C NR SAN BERNARDINO CA	02	00065	2015-06-10 10:15:00	PDT	1.01		2015-06-10 13:30:03
USGS	11062000	LYTLE C NR FONTANA CA	01	00060	2015-06-10 10:00:00	PDT	0.21		2015-06-10 13:03:03
USGS	11062000	LYTLE C NR FONTANA CA	02	00065	2015-06-10 10:00:00	PDT	2.59		2015-06-10 13:03:03
USGS	11062399	FONTANA WATER CO SURFACE DIV WEIR 2 NR FONTANA CA	01	00065	2015-06-10 10:15:00	PDT	-0.46		2015-06-10 13:30:03
USGS	11062399	FONTANA WATER CO SURFACE DIV WEIR 2 NR FONTANA CA	02	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:30:03
USGS	11062400	FONTANA WATER CO SURFACE DIV NR FONTANA CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:30:03
USGS	11062400	FONTANA WATER CO SURFACE DIV NR FONTANA CA	02	00065	2015-06-10 10:15:00	PDT	-0.73		2015-06-10 13:30:03
USGS	11062450	FONTANA PH FOREBAY SPILLWAY NR FONTANA CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:30:03
USGS	11062450	FONTANA PH FOREBAY SPILLWAY NR FONTANA CA	02	00065	2015-06-10 10:15:00	PDT	0.52		2015-06-10 13:30:03
USGS	11062700	FONTANA PH TAILRACE WEIR NR FONTANA CA	01	00060	2015-06-10 10:15:00	PDT	6.9		2015-06-10 13:32:04
USGS	11062700	FONTANA PH TAILRACE WEIR NR FONTANA CA	02	00065	2015-06-10 10:15:00	PDT	1.22		2015-06-10 13:32:04
USGS	11062800	FONTANA WATER CO SPILL CH FROM AFTERBAY NR FONTANA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:32:04
USGS	11062800	FONTANA WATER CO SPILL CH FROM AFTERBAY NR FONTANA	02	00065	2015-06-10 10:15:00	PDT	0.42		2015-06-10 13:32:04
USGS	11062820	FONTANA WATER CO DIV NR FONTANA CA	01	00060	2015-06-10 10:15:00	PDT	2.4		2015-06-10 13:32:04
USGS	11062820	FONTANA WATER CO DIV NR FONTANA CA	02	00065	2015-06-10 10:15:00	PDT	1.11		2015-06-10 13:32:04
USGS	11063510	CAJON C BL LONE PINE C NR KEENBROOK CA	01	00060	2015-06-10 10:00:00	PDT	1.5		2015-06-10 13:09:03
USGS	11063510	CAJON C BL LONE PINE C NR KEENBROOK CA	02	00065	2015-06-10 10:00:00	PDT	4.13		2015-06-10 13:09:03
USGS	11063680	DEVIL CYN C NR SAN BERNARDINO CA	01	00060	2015-06-10 10:00:00	PDT	1.2		2015-06-10 13:09:03
USGS	11063680	DEVIL CYN C NR SAN BERNARDINO CA	02	00065	2015-06-10 10:00:00	PDT	5.13		2015-06-10 13:09:03
USGS	11065000	LYTLE C A COLTON CA	01	00060	2015-06-10 10:15:00	PDT	1.2		2015-06-10 13:28:04
USGS	11065000	LYTLE C A COLTON CA	02	00065	2015-06-10 10:15:00	PDT	2.07		2015-06-10 13:28:04
USGS	11066460	SANTA ANA R A MWD CROSSING CA	04	00065	2015-06-10 10:00:00	PDT	5.76		2015-06-10 13:05:03
USGS	11069500	SAN JACINTO R NR SAN JACINTO	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:09:03
USGS	11069500	SAN JACINTO R NR SAN JACINTO	02	00065	2015-06-10 10:00:00	PDT	2.61		2015-06-10 13:09:03
USGS	11070150	SAN JACINTO R AB STATE STREET NR SAN JACINTO CA	01	00065	2015-06-10 10:30:00	PDT	1.94		2015-06-10 13:37:03
USGS	11070210	SAN JACINTO R A RAMONA EXPRESSWAY NR LAKEVIEW CA	02	00065	2015-06-10 10:00:00	PDT	6.38		2015-06-10 13:03:03
USGS	11070270	PERRIS VALLEY STORM DR A NUEVO RD NR PERRIS CA	02	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:03:03
USGS	11070270	PERRIS VALLEY STORM DR A NUEVO RD NR PERRIS CA	03	00065	2015-06-10 10:00:00	PDT	8.28		2015-06-10 13:03:03
USGS	11070365	SAN JACINTO R NR SUN CITY CA	01	00060	2015-06-10 10:45:00	PDT	0.00		2015-06-10 13:49:03
USGS	11070365	SAN JACINTO R NR SUN CITY CA	02	00065	2015-06-10 10:45:00	PDT	4.89		2015-06-10 13:49:03
USGS	11070465	SALT C A MURRIETA RD NR SUN CITY CA	01	00060	2015-06-10 10:15:00	PDT	0.00		2015-06-10 13:28:04
USGS	11070465	SALT C A MURRIETA RD NR SUN CITY CA	02	00065	2015-06-10 10:15:00	PDT	5.48		2015-06-10 13:28:04
USGS	11070500	SAN JACINTO R NR ELSINORE CA	01	00060	2015-06-10 10:30:00	PDT	1.8		2015-06-10 13:37:03
USGS	11070500	SAN JACINTO R NR ELSINORE CA	02	00065	2015-06-10 10:30:00	PDT	3.13		2015-06-10 13:37:03
USGS	11071900	TEMESCAL C A CORONA LK NR CORONA CA	01	00065	2015-06-10 10:30:00	PDT	18.63		2015-06-10 13:39:03
USGS	11071900	TEMESCAL C A CORONA LK NR CORONA CA	02	00060	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:39:03
USGS	11072100	TEMESCAL C AB MAIN ST A CORONA CA	01	00060	2015-06-10 10:15:00	PDT	2.2		2015-06-10 14:00:03
USGS	11072100	TEMESCAL C AB MAIN ST A CORONA CA	02	00065	2015-06-10 10:15:00	PDT	2.10		2015-06-10 14:00:03
USGS	11073300	SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA	01	00060	2015-06-10 10:00:00	PDT	0.03		2015-06-10 13:09:03
USGS	11073300	SAN ANTONIO C A RIVERSIDE DRIVE NR CHINO CA	02	00065	2015-06-10 10:00:00	PDT	1.07		2015-06-10 13:09:03
USGS	11073360	CHINO C A SCHAEFER AVENUE NR CHINO CA	01	00060	2015-06-10 10:30:00	PDT	0.25		2015-06-10 13:45:03
USGS	11073360	CHINO C A SCHAEFER AVENUE NR CHINO CA	02	00065	2015-06-10 10:30:00	PDT	3.93		2015-06-10 13:45:03
USGS	11073495	CUCAMONGA C NR MIRA LOMA CA	02	00065	2015-06-10 09:45:00	PDT	1.97		2015-06-10 13:45:03
USGS	11074000	SANTA ANA R BL PRADO DAM CA	02	00060	2015-06-10 10:45:00	PDT	71		2015-06-10 13:49:03
USGS	11074000	SANTA ANA R BL PRADO DAM CA	03	00065	2015-06-10 10:45:00	PDT	2.07		2015-06-10 13:49:03
USGS	11074000	SANTA ANA R BL PRADO DAM CA	21	00065	2015-06-10 10:45:00	PDT	2.07		2015-06-10 13:49:03
USGS	11074000	SANTA ANA R BL PRADO DAM CA	23	00065	2015-06-10 10:45:00	PDT	2.12		2015-06-10 13:49:03
USGS	11075720	CARBON C BL CARBON CYN DAM CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:03:03
USGS	11075800	SANTIAGO C A MODJESKA CA	02	00065	2015-06-10 10:00:00	PDT	7.70		2015-06-10 13:03:03
USGS	11077500	SANTIAGO C A SANTA ANA CA	01	00060	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:03:03
USGS	11077500	SANTIAGO C A SANTA ANA CA	02	00065	2015-06-10 10:00:00	PDT	7.40		2015-06-10 13:03:03
USGS	11078000	SANTA ANA R A SANTA ANA CA	02	00060	2015-06-10 09:45:00	PDT	0.00		2015-06-10 13:03:03
USGS	11078000	SANTA ANA R A SANTA ANA CA	03	00065	2015-06-10 09:45:00	PDT	1.42		2015-06-10 13:03:03
